#;Up-Time;UTC;Date;RMC Valid;Sats in use;Latitude;Longitude;Speed over Ground [knots];Speed over Ground [km/h];Course over Ground;Altitude NN [m];Board: Temp [C];Batt Voltage [V];Logger Status
$;04:34:27;15:55:54;11.09.2021;Y;11;48 28.58070 N;003 32.28994 E;0.045;0.0;;91.7;23.250;8.4;65649
$;04:34:29;15:55:56;11.09.2021;Y;11;48 28.58074 N;003 32.29000 E;0.073;0.1;;91.7;23.250;8.4;65649
$;04:34:31;15:55:58;11.09.2021;Y;11;48 28.58078 N;003 32.28997 E;0.060;0.1;;91.8;23.250;8.4;65649
$;04:34:33;15:56:00;11.09.2021;Y;11;48 28.58072 N;003 32.28992 E;0.096;0.1;;91.8;23.250;8.4;65649
$;04:34:35;15:56:02;11.09.2021;Y;11;48 28.58076 N;003 32.28988 E;0.010;0.0;;91.9;23.375;8.4;65649
$;04:34:37;15:56:04;11.09.2021;Y;11;48 28.58076 N;003 32.28992 E;0.098;0.1;;91.9;23.500;8.4;65649
$;04:34:39;15:56:06;11.09.2021;Y;11;48 28.58075 N;003 32.28990 E;0.127;0.2;;91.9;23.375;8.4;65649
$;04:34:41;15:56:08;11.09.2021;Y;11;48 28.58074 N;003 32.28994 E;0.078;0.1;;91.8;23.375;8.5;65649
$;04:34:43;15:56:10;11.09.2021;Y;11;48 28.58076 N;003 32.28991 E;0.152;0.2;;91.8;23.500;8.4;65649
$;04:34:45;15:56:12;11.09.2021;Y;11;48 28.58079 N;003 32.28989 E;0.060;0.1;;91.8;23.625;8.4;65649
$;04:34:47;15:56:14;11.09.2021;Y;11;48 28.58078 N;003 32.28989 E;0.071;0.1;;91.8;23.500;8.4;65649
$;04:34:49;15:56:16;11.09.2021;Y;11;48 28.58076 N;003 32.28989 E;0.058;0.1;;91.9;23.625;8.4;65649
$;04:34:51;15:56:18;11.09.2021;Y;11;48 28.58076 N;003 32.28990 E;0.062;0.1;;91.9;23.750;8.4;65649
$;04:34:53;15:56:20;11.09.2021;Y;11;48 28.58072 N;003 32.28989 E;0.064;0.1;;91.8;23.500;8.5;65649
$;04:34:55;15:56:22;11.09.2021;Y;11;48 28.58082 N;003 32.28982 E;0.052;0.0;;92.1;23.750;8.5;65649
$;04:34:57;15:56:24;11.09.2021;Y;11;48 28.58076 N;003 32.28985 E;0.204;0.3;;92.1;23.875;8.5;65649
$;04:34:59;15:56:26;11.09.2021;Y;11;48 28.58082 N;003 32.28982 E;0.025;0.0;;91.9;23.875;8.5;65649
$;04:35:01;15:56:28;11.09.2021;Y;11;48 28.58091 N;003 32.28985 E;0.116;0.2;;92.0;23.750;8.5;65649
$;04:35:03;15:56:30;11.09.2021;Y;11;48 28.58095 N;003 32.28985 E;0.022;0.0;;92.1;23.875;8.5;65649
$;04:35:05;15:56:32;11.09.2021;Y;11;48 28.58095 N;003 32.28986 E;0.122;0.2;;92.2;23.875;8.4;65649
$;04:35:07;15:56:34;11.09.2021;Y;11;48 28.58095 N;003 32.28986 E;0.105;0.1;;92.2;23.875;8.4;65649
$;04:35:09;15:56:36;11.09.2021;Y;11;48 28.58097 N;003 32.28983 E;0.181;0.3;;92.2;24.0;8.4;65649
$;04:35:11;15:56:38;11.09.2021;Y;11;48 28.58093 N;003 32.28984 E;0.136;0.2;;92.0;24.0;8.4;65649
$;04:35:13;15:56:40;11.09.2021;Y;11;48 28.58089 N;003 32.28980 E;0.041;0.0;;92.0;24.0;8.5;65649
$;04:35:15;15:56:42;11.09.2021;Y;11;48 28.58087 N;003 32.28981 E;0.050;0.0;;92.0;24.125;8.5;65649
$;04:35:17;15:56:44;11.09.2021;Y;11;48 28.58078 N;003 32.28986 E;0.064;0.1;;91.7;24.125;8.5;65649
$;04:35:19;15:56:46;11.09.2021;Y;11;48 28.58083 N;003 32.28987 E;0.027;0.0;;91.8;24.125;8.5;65649
$;04:35:21;15:56:48;11.09.2021;Y;11;48 28.58083 N;003 32.28987 E;0.121;0.2;;91.7;24.125;8.4;65649
$;04:35:23;15:56:50;11.09.2021;Y;11;48 28.58082 N;003 32.28985 E;0.127;0.2;;91.7;24.125;8.5;65649
$;04:35:25;15:56:52;11.09.2021;Y;11;48 28.58085 N;003 32.28988 E;0.030;0.0;;91.7;24.250;8.5;65649
$;04:35:27;15:56:54;11.09.2021;Y;11;48 28.58075 N;003 32.28984 E;0.181;0.3;;91.7;24.250;8.5;65649
$;04:35:29;15:56:56;11.09.2021;Y;11;48 28.58072 N;003 32.28984 E;0.072;0.1;;91.7;24.375;8.5;65649
$;04:35:31;15:56:58;11.09.2021;Y;11;48 28.58074 N;003 32.28978 E;0.055;0.1;;91.8;24.250;8.5;65649
$;04:35:33;15:57:00;11.09.2021;Y;11;48 28.58075 N;003 32.28974 E;0.052;0.0;;91.9;24.375;8.5;65649
$;04:35:35;15:57:02;11.09.2021;Y;11;48 28.58068 N;003 32.28972 E;0.029;0.0;;92.0;24.375;8.5;65649
$;04:35:37;15:57:04;11.09.2021;Y;11;48 28.58065 N;003 32.28970 E;0.078;0.1;;91.9;24.375;8.5;65649
$;04:35:39;15:57:06;11.09.2021;Y;11;48 28.58072 N;003 32.28964 E;0.205;0.3;;92.0;24.500;8.5;65649
$;04:35:41;15:57:08;11.09.2021;Y;11;48 28.58067 N;003 32.28964 E;0.019;0.0;;92.0;24.500;8.5;65649
$;04:35:43;15:57:10;11.09.2021;Y;11;48 28.58073 N;003 32.28959 E;0.146;0.2;;92.1;24.500;8.5;65649
$;04:35:45;15:57:12;11.09.2021;Y;11;48 28.58073 N;003 32.28962 E;0.058;0.1;;92.0;24.500;8.5;65649
$;04:35:47;15:57:14;11.09.2021;Y;11;48 28.58070 N;003 32.28965 E;0.087;0.1;;91.8;24.500;8.5;65649
$;04:35:49;15:57:16;11.09.2021;Y;11;48 28.58073 N;003 32.28962 E;0.166;0.3;;91.8;24.500;8.5;65649
$;04:35:51;15:57:18;11.09.2021;Y;11;48 28.58078 N;003 32.28965 E;0.079;0.1;;91.7;24.500;8.5;65649
$;04:35:53;15:57:20;11.09.2021;Y;11;48 28.58078 N;003 32.28961 E;0.142;0.2;;91.8;24.500;8.5;65649
$;04:35:55;15:57:22;11.09.2021;Y;11;48 28.58079 N;003 32.28962 E;0.046;0.0;;91.8;24.500;8.5;65649
$;04:35:57;15:57:24;11.09.2021;Y;11;48 28.58081 N;003 32.28965 E;0.053;0.0;;91.6;24.625;8.5;65649
$;04:35:59;15:57:26;11.09.2021;Y;11;48 28.58084 N;003 32.28960 E;0.012;0.0;;91.6;24.750;8.5;65649
$;04:36:01;15:57:28;11.09.2021;Y;11;48 28.58087 N;003 32.28952 E;0.045;0.0;;91.7;24.750;8.5;65649
$;04:36:03;15:57:30;11.09.2021;Y;11;48 28.58089 N;003 32.28956 E;0.071;0.1;;91.6;24.750;8.5;65649
$;04:36:05;15:57:32;11.09.2021;Y;11;48 28.58088 N;003 32.28970 E;0.081;0.1;;91.5;24.750;8.5;65649
$;04:36:07;15:57:34;11.09.2021;Y;11;48 28.58082 N;003 32.28969 E;0.168;0.3;;91.5;24.875;8.5;65649
$;04:36:09;15:57:36;11.09.2021;Y;10;48 28.58079 N;003 32.28976 E;0.087;0.1;;91.3;24.875;8.5;65649
$;04:36:11;15:57:38;11.09.2021;Y;10;48 28.58075 N;003 32.28977 E;0.064;0.1;;91.2;24.875;8.5;65649
$;04:36:13;15:57:40;11.09.2021;Y;10;48 28.58065 N;003 32.28974 E;0.076;0.1;;91.1;25.0;8.5;65649
$;04:36:15;15:57:42;11.09.2021;Y;10;48 28.58055 N;003 32.28971 E;0.077;0.1;;90.9;24.875;8.5;65649
$;04:36:17;15:57:44;11.09.2021;Y;11;48 28.58051 N;003 32.28974 E;0.078;0.1;;90.9;24.875;8.5;65649
$;04:36:19;15:57:46;11.09.2021;Y;09;48 28.58052 N;003 32.28965 E;0.424;0.7;;91.2;24.875;8.5;65649
$;04:36:21;15:57:48;11.09.2021;Y;11;48 28.58077 N;003 32.29034 E;0.116;0.2;;91.3;25.0;8.5;65649
$;04:36:23;15:57:50;11.09.2021;Y;11;48 28.58071 N;003 32.29043 E;0.030;0.0;;91.3;25.0;8.5;65649
$;04:36:25;15:57:52;11.09.2021;Y;09;48 28.58057 N;003 32.29012 E;1.127;2.0;;91.4;25.0;8.5;65649
$;04:36:27;15:57:54;11.09.2021;Y;10;48 28.58055 N;003 32.28999 E;0.041;0.0;;91.4;25.0;8.5;65649
$;04:36:29;15:57:56;11.09.2021;Y;10;48 28.58054 N;003 32.29011 E;0.072;0.1;;91.2;25.125;8.5;65649
$;04:36:31;15:57:58;11.09.2021;Y;10;48 28.58037 N;003 32.29009 E;0.106;0.1;;91.3;25.0;8.5;65649
